t_hover,E_req_J,exceeds_avail
6.865636195576082912e+01,6.627630782217300730e+05,1.000000000000000000e+00
6.937397365861352228e+01,6.657521716479575261e+05,1.000000000000000000e+00
8.766467607711379628e+01,7.419390818431031657e+05,1.000000000000000000e+00
7.820811579379862621e+01,7.025493365738786524e+05,1.000000000000000000e+00
3.835821381043196965e+01,5.365611293292362243e+05,0.000000000000000000e+00
4.241191891219610000e+01,5.534461706731558079e+05,0.000000000000000000e+00
5.273811593540613529e+01,5.964582446364250500e+05,0.000000000000000000e+00
5.368568200878764429e+01,6.004051751416015904e+05,0.000000000000000000e+00
4.951815925615510139e+01,5.830460451078695478e+05,0.000000000000000000e+00
4.101495821828871158e+01,5.476273608484865399e+05,0.000000000000000000e+00
3.752800639615871603e+01,5.331030370008298196e+05,0.000000000000000000e+00
5.551837526775233300e+01,6.080389572425428778e+05,1.000000000000000000e+00
5.890904575837069501e+01,6.221622370521135163e+05,1.000000000000000000e+00
4.894923960367070492e+01,5.806763039420933928e+05,0.000000000000000000e+00
7.658711966549412864e+01,6.957973440244345693e+05,1.000000000000000000e+00
4.629598036852530640e+01,5.696245893360975897e+05,0.000000000000000000e+00
5.995100381586733818e+01,6.265023418297907338e+05,1.000000000000000000e+00
4.107899486124202326e+01,5.478940949439988472e+05,0.000000000000000000e+00
5.243619046850712806e+01,5.952006238023013575e+05,0.000000000000000000e+00
6.124442527171277817e+01,6.318898760013214778e+05,1.000000000000000000e+00
3.925349418694264614e+01,5.402902723705501994e+05,0.000000000000000000e+00
8.368282473639041541e+01,7.253533355133573059e+05,1.000000000000000000e+00
7.996056784292312614e+01,7.098488871232825331e+05,1.000000000000000000e+00
3.504285644373543818e+01,5.227515539404943120e+05,0.000000000000000000e+00
7.513002912710115311e+01,6.897280732301943935e+05,1.000000000000000000e+00
5.203127116241457628e+01,5.935139990842505358e+05,0.000000000000000000e+00
4.588816128820872109e+01,5.679258860858320259e+05,0.000000000000000000e+00
5.169646479672799444e+01,5.921194182785662124e+05,0.000000000000000000e+00
4.494591347680378135e+01,5.640011079255099175e+05,0.000000000000000000e+00
4.821964409791860362e+01,5.776372939574744087e+05,0.000000000000000000e+00
4.049794795345933096e+01,5.454738396924765548e+05,0.000000000000000000e+00
8.804338900522303391e+01,7.435165482073480962e+05,1.000000000000000000e+00
4.703551442539752259e+01,5.727049967194786295e+05,0.000000000000000000e+00
4.941598096964024478e+01,5.826204382743820315e+05,0.000000000000000000e+00
3.342093425492311809e+01,5.159957040384385036e+05,0.000000000000000000e+00
5.209273091505406228e+01,5.937699995673280209e+05,0.000000000000000000e+00
3.977377301519413777e+01,5.424574081894753035e+05,0.000000000000000000e+00
6.466601540530453462e+01,6.461419464941902552e+05,1.000000000000000000e+00
3.641229379683507261e+01,5.284557198194903322e+05,0.000000000000000000e+00
3.749628906533378370e+01,5.329709236800890649e+05,0.000000000000000000e+00
4.961272438772852666e+01,5.834399405976070557e+05,0.000000000000000000e+00
3.377598254998597582e+01,5.174745992690302664e+05,0.000000000000000000e+00
4.592732040961217876e+01,5.680889969602765050e+05,0.000000000000000000e+00
4.052661084461799845e+01,5.455932302475614706e+05,0.000000000000000000e+00
5.516247719012440598e+01,6.065565223825541325e+05,1.000000000000000000e+00
5.182500116521337929e+01,5.926548153638470685e+05,0.000000000000000000e+00
4.061641988457269292e+01,5.459673150205344427e+05,0.000000000000000000e+00
4.277496149198889697e+01,5.549583647808961105e+05,0.000000000000000000e+00
3.792815320046361904e+01,5.347697826482586097e+05,0.000000000000000000e+00
5.159065624000338346e+01,5.916786901520781685e+05,0.000000000000000000e+00
5.075751186729939946e+01,5.882083644067646237e+05,0.000000000000000000e+00
4.414210329800433641e+01,5.606529689363699872e+05,0.000000000000000000e+00
5.823241523858587243e+01,6.193438439982743002e+05,1.000000000000000000e+00
4.904785830695712434e+01,5.810870839175657602e+05,0.000000000000000000e+00
5.967266016079836533e+01,6.253429471511763986e+05,1.000000000000000000e+00
5.521544339380345434e+01,6.067771443855118705e+05,1.000000000000000000e+00
5.191323283539830413e+01,5.930223298626859905e+05,0.000000000000000000e+00
4.936031017634744700e+01,5.823885507485754788e+05,0.000000000000000000e+00
4.116863187714017158e+01,5.482674631790801650e+05,0.000000000000000000e+00
4.187133106765668344e+01,5.511944409898356535e+05,0.000000000000000000e+00
6.391457089782733192e+01,6.430119280893260147e+05,1.000000000000000000e+00
2.996636248525319601e+01,5.016062539694067673e+05,0.000000000000000000e+00
5.526130716658339281e+01,6.069681823816504329e+05,1.000000000000000000e+00
4.340405889754380553e+01,5.575787664715677965e+05,0.000000000000000000e+00
4.633749986129507192e+01,5.697975319489410613e+05,0.000000000000000000e+00
